sub_icb_location_code,sub_icb_location_ons_code,sub_icb_location_name,icb_ons_code,region_ons_code,appointment_date,actual_duration,count_of_appointments
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,12-Jan-22,1-5 Minutes,1255
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,13-Jan-22,6-10 Minutes,1571
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,13-Jan-22,Unknown / Data Quality,1342
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,13-Jan-22,21-30 Minutes,751
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,13-Jan-22,31-60 Minutes,366
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,13-Jan-22,16-20 Minutes,853
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,13-Jan-22,11-15 Minutes,1216
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,13-Jan-22,1-5 Minutes,1185
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,14-Jan-22,Unknown / Data Quality,1232
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,14-Jan-22,6-10 Minutes,1625
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,14-Jan-22,31-60 Minutes,412
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,14-Jan-22,21-30 Minutes,670
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,14-Jan-22,16-20 Minutes,667
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,14-Jan-22,11-15 Minutes,1155
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,14-Jan-22,1-5 Minutes,1273
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,15-Jan-22,Unknown / Data Quality,151
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,15-Jan-22,6-10 Minutes,32
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,15-Jan-22,21-30 Minutes,18
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,15-Jan-22,31-60 Minutes,5
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,15-Jan-22,16-20 Minutes,13
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,15-Jan-22,11-15 Minutes,32
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,15-Jan-22,1-5 Minutes,25
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,17-Jan-22,Unknown / Data Quality,1493
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,17-Jan-22,6-10 Minutes,2021
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,17-Jan-22,31-60 Minutes,383
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,17-Jan-22,21-30 Minutes,751
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,17-Jan-22,16-20 Minutes,852
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,17-Jan-22,11-15 Minutes,1407
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,17-Jan-22,1-5 Minutes,1554
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,18-Jan-22,Unknown / Data Quality,1212
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,18-Jan-22,6-10 Minutes,1634
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,18-Jan-22,31-60 Minutes,355
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,18-Jan-22,21-30 Minutes,725
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,18-Jan-22,16-20 Minutes,784
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,18-Jan-22,11-15 Minutes,1159
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,18-Jan-22,1-5 Minutes,1171
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,19-Jan-22,Unknown / Data Quality,1476
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,19-Jan-22,6-10 Minutes,1663
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,19-Jan-22,31-60 Minutes,412
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,19-Jan-22,21-30 Minutes,739
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,19-Jan-22,16-20 Minutes,771
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,19-Jan-22,1-5 Minutes,1327
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,19-Jan-22,11-15 Minutes,1170
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,20-Jan-22,Unknown / Data Quality,1386
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,20-Jan-22,6-10 Minutes,1572
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,20-Jan-22,31-60 Minutes,384
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,20-Jan-22,21-30 Minutes,706
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,20-Jan-22,16-20 Minutes,787
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,20-Jan-22,1-5 Minutes,1221
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,20-Jan-22,11-15 Minutes,1224
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,21-Jan-22,Unknown / Data Quality,1324
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,21-Jan-22,6-10 Minutes,1582
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,21-Jan-22,31-60 Minutes,361
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,21-Jan-22,21-30 Minutes,657
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,21-Jan-22,11-15 Minutes,1126
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,21-Jan-22,1-5 Minutes,1303
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,21-Jan-22,16-20 Minutes,729
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,22-Jan-22,Unknown / Data Quality,34
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,22-Jan-22,6-10 Minutes,25
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,22-Jan-22,21-30 Minutes,17
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,22-Jan-22,16-20 Minutes,27
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,22-Jan-22,31-60 Minutes,17
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,22-Jan-22,1-5 Minutes,22
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,22-Jan-22,11-15 Minutes,32
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,24-Jan-22,Unknown / Data Quality,1371
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,24-Jan-22,6-10 Minutes,1984
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,24-Jan-22,31-60 Minutes,418
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,24-Jan-22,21-30 Minutes,754
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,24-Jan-22,16-20 Minutes,856
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,24-Jan-22,1-5 Minutes,1448
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,24-Jan-22,11-15 Minutes,1347
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,25-Jan-22,Unknown / Data Quality,1328
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,25-Jan-22,6-10 Minutes,1740
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,25-Jan-22,31-60 Minutes,434
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,25-Jan-22,21-30 Minutes,741
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,25-Jan-22,16-20 Minutes,776
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,25-Jan-22,1-5 Minutes,1327
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,25-Jan-22,11-15 Minutes,1231
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,26-Jan-22,6-10 Minutes,1654
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,26-Jan-22,31-60 Minutes,385
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,26-Jan-22,Unknown / Data Quality,1426
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,26-Jan-22,21-30 Minutes,666
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,26-Jan-22,11-15 Minutes,1172
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,26-Jan-22,1-5 Minutes,1318
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,26-Jan-22,16-20 Minutes,773
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,27-Jan-22,Unknown / Data Quality,1223
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,27-Jan-22,6-10 Minutes,1690
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,27-Jan-22,31-60 Minutes,438
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,27-Jan-22,21-30 Minutes,749
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,27-Jan-22,16-20 Minutes,741
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,27-Jan-22,11-15 Minutes,1161
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,27-Jan-22,1-5 Minutes,1330
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,28-Jan-22,Unknown / Data Quality,1365
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,28-Jan-22,6-10 Minutes,1616
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,28-Jan-22,31-60 Minutes,417
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,28-Jan-22,21-30 Minutes,637
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,28-Jan-22,16-20 Minutes,713
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,28-Jan-22,11-15 Minutes,1185
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,28-Jan-22,1-5 Minutes,1372
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,29-Jan-22,Unknown / Data Quality,131
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,29-Jan-22,31-60 Minutes,5
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,29-Jan-22,21-30 Minutes,4
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,29-Jan-22,16-20 Minutes,8
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,29-Jan-22,11-15 Minutes,13
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,29-Jan-22,1-5 Minutes,13
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,29-Jan-22,6-10 Minutes,19
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,31-Jan-22,Unknown / Data Quality,1372
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,31-Jan-22,6-10 Minutes,2026
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,31-Jan-22,31-60 Minutes,413
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,31-Jan-22,21-30 Minutes,817
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,31-Jan-22,16-20 Minutes,867
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,31-Jan-22,1-5 Minutes,1629
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,31-Jan-22,11-15 Minutes,1450
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,01-Feb-22,Unknown / Data Quality,1263
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,01-Feb-22,6-10 Minutes,1795
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,01-Feb-22,31-60 Minutes,453
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,01-Feb-22,21-30 Minutes,774
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,01-Feb-22,16-20 Minutes,871
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,01-Feb-22,11-15 Minutes,1250
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,01-Feb-22,1-5 Minutes,1385
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,02-Feb-22,Unknown / Data Quality,1547
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,02-Feb-22,6-10 Minutes,1684
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,02-Feb-22,31-60 Minutes,439
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,02-Feb-22,21-30 Minutes,742
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,02-Feb-22,16-20 Minutes,793
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,02-Feb-22,11-15 Minutes,1253
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,02-Feb-22,1-5 Minutes,1296
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,03-Feb-22,Unknown / Data Quality,1372
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,03-Feb-22,6-10 Minutes,1655
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,03-Feb-22,21-30 Minutes,745
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,03-Feb-22,31-60 Minutes,409
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,03-Feb-22,16-20 Minutes,781
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,03-Feb-22,1-5 Minutes,1270
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,03-Feb-22,11-15 Minutes,1278
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,04-Feb-22,Unknown / Data Quality,1328
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,04-Feb-22,6-10 Minutes,1601
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,04-Feb-22,31-60 Minutes,366
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,04-Feb-22,16-20 Minutes,807
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,04-Feb-22,1-5 Minutes,1354
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,04-Feb-22,11-15 Minutes,1191
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,04-Feb-22,21-30 Minutes,696
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,05-Feb-22,Unknown / Data Quality,16
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,05-Feb-22,6-10 Minutes,39
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,05-Feb-22,31-60 Minutes,16
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,05-Feb-22,16-20 Minutes,19
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,05-Feb-22,11-15 Minutes,55
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,05-Feb-22,21-30 Minutes,23
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,05-Feb-22,1-5 Minutes,18
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,07-Feb-22,Unknown / Data Quality,1339
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,07-Feb-22,6-10 Minutes,2070
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,07-Feb-22,21-30 Minutes,780
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,07-Feb-22,16-20 Minutes,896
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,07-Feb-22,11-15 Minutes,1431
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,07-Feb-22,1-5 Minutes,1574
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,07-Feb-22,31-60 Minutes,364
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,08-Feb-22,Unknown / Data Quality,1298
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,08-Feb-22,6-10 Minutes,1847
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,08-Feb-22,21-30 Minutes,765
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,08-Feb-22,31-60 Minutes,456
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,08-Feb-22,16-20 Minutes,832
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,08-Feb-22,11-15 Minutes,1343
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,08-Feb-22,1-5 Minutes,1340
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,09-Feb-22,Unknown / Data Quality,1392
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,09-Feb-22,31-60 Minutes,448
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,09-Feb-22,21-30 Minutes,745
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,09-Feb-22,16-20 Minutes,767
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,09-Feb-22,11-15 Minutes,1223
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,09-Feb-22,1-5 Minutes,1256
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,09-Feb-22,6-10 Minutes,1602
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,10-Feb-22,Unknown / Data Quality,1248
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,10-Feb-22,6-10 Minutes,1718
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,10-Feb-22,31-60 Minutes,465
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,10-Feb-22,16-20 Minutes,825
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,10-Feb-22,11-15 Minutes,1259
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,10-Feb-22,1-5 Minutes,1298
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,10-Feb-22,21-30 Minutes,772
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,11-Feb-22,Unknown / Data Quality,1274
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,11-Feb-22,6-10 Minutes,1612
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,11-Feb-22,31-60 Minutes,396
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,11-Feb-22,21-30 Minutes,619
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,11-Feb-22,11-15 Minutes,1141
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,11-Feb-22,1-5 Minutes,1362
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,11-Feb-22,16-20 Minutes,754
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,12-Feb-22,Unknown / Data Quality,27
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,12-Feb-22,6-10 Minutes,46
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,12-Feb-22,31-60 Minutes,20
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,12-Feb-22,21-30 Minutes,24
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,12-Feb-22,16-20 Minutes,31
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,12-Feb-22,11-15 Minutes,50
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,12-Feb-22,1-5 Minutes,24
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,14-Feb-22,Unknown / Data Quality,1357
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,14-Feb-22,6-10 Minutes,2026
00L,E38000130,NHS North East and North Cumbria ICB - 00L,E54000050,E40000012,14-Feb-22,31-60 Minutes,427
